"GO.ID"	"Term"	"Annotated"	"Significant"	"Expected"	"Statistics"
"GO:0002920"	"regulation of humoral immune response"	33	1	1.55	"1.00000"
"GO:0048608"	"reproductive structure development"	362	23	17	"1.00000"
"GO:0045730"	"respiratory burst"	19	1	0.89	"1.00000"
"GO:0048609"	"multicellular organismal reproductive pr..."	597	30	28.04	"1.00000"
"GO:0019395"	"fatty acid oxidation"	95	4	4.46	"1.00000"
"GO:0045738"	"negative regulation of DNA repair"	28	3	1.32	"1.00000"
"GO:1902743"	"regulation of lamellipodium organization"	39	6	1.83	"1.00000"
"GO:0009301"	"snRNA transcription"	70	1	3.29	"1.00000"
"GO:1901214"	"regulation of neuron death"	277	22	13.01	"1.00000"
"GO:1902749"	"regulation of cell cycle G2/M phase tran..."	202	6	9.49	"1.00000"
"GO:0009308"	"amine metabolic process"	117	3	5.5	"1.00000"
"GO:0060341"	"regulation of cellular localization"	874	50	41.05	"1.00000"
"GO:0009309"	"amine biosynthetic process"	20	1	0.94	"1.00000"
"GO:0006553"	"lysine metabolic process"	13	2	0.61	"1.00000"
"GO:0006555"	"methionine metabolic process"	16	1	0.75	"1.00000"
"GO:0032990"	"cell part morphogenesis"	654	47	30.72	"1.00000"
"GO:0060338"	"regulation of type I interferon-mediated..."	30	2	1.41	"1.00000"
"GO:0071985"	"multivesicular body sorting pathway"	38	3	1.78	"1.00000"
"GO:0006582"	"melanin metabolic process"	22	1	1.03	"1.00000"
"GO:0006584"	"catecholamine metabolic process"	39	3	1.83	"1.00000"
"GO:0061951"	"establishment of protein localization to..."	54	1	2.54	"1.00000"
"GO:0070304"	"positive regulation of stress-activated ..."	139	14	6.53	"1.00000"
"GO:0007622"	"rhythmic behavior"	41	3	1.93	"1.00000"
"GO:0006576"	"cellular biogenic amine metabolic proces..."	46	1	2.16	"1.00000"
"GO:0051960"	"regulation of nervous system development"	851	67	39.97	"1.00000"
"GO:0006577"	"amino-acid betaine metabolic process"	17	1	0.8	"1.00000"
"GO:0051962"	"positive regulation of nervous system de..."	491	41	23.06	"1.00000"
"GO:0007610"	"behavior"	516	27	24.24	"1.00000"
"GO:0007611"	"learning or memory"	231	15	10.85	"1.00000"
"GO:0006520"	"cellular amino acid metabolic process"	271	18	12.73	"1.00000"
"GO:0007618"	"mating"	31	2	1.46	"1.00000"
"GO:0006525"	"arginine metabolic process"	18	1	0.85	"1.00000"
"GO:0015748"	"organophosphate ester transport"	106	5	4.98	"1.00000"
"GO:0015749"	"monosaccharide transmembrane transport"	82	3	3.85	"1.00000"
"GO:0051952"	"regulation of amine transport"	75	1	3.52	"1.00000"
"GO:0150115"	"cell-substrate junction organization"	95	13	4.46	"1.00000"
"GO:0042982"	"amyloid precursor protein metabolic proc..."	62	5	2.91	"1.00000"
"GO:0150116"	"regulation of cell-substrate junction or..."	62	8	2.91	"1.00000"
"GO:0051954"	"positive regulation of amine transport"	31	1	1.46	"1.00000"
"GO:0051955"	"regulation of amino acid transport"	33	1	1.55	"1.00000"
"GO:0150118"	"negative regulation of cell-substrate ju..."	16	2	0.75	"1.00000"
"GO:0042987"	"amyloid precursor protein catabolic proc..."	46	5	2.16	"1.00000"
"GO:1901201"	"regulation of extracellular matrix assem..."	14	1	0.66	"1.00000"
"GO:0002902"	"regulation of B cell apoptotic process"	16	2	0.75	"1.00000"
"GO:0051983"	"regulation of chromosome segregation"	94	2	4.42	"1.00000"
"GO:0051985"	"negative regulation of chromosome segreg..."	41	1	1.93	"1.00000"
"GO:0032958"	"inositol phosphate biosynthetic process"	22	1	1.03	"1.00000"
"GO:0007632"	"visual behavior"	45	3	2.11	"1.00000"
"GO:0019377"	"glycolipid catabolic process"	14	2	0.66	"1.00000"
"GO:2000696"	"regulation of epithelial cell differenti..."	17	2	0.8	"1.00000"
"GO:0051972"	"regulation of telomerase activity"	48	4	2.25	"1.00000"
"GO:0032984"	"protein-containing complex disassembly"	304	12	14.28	"1.00000"
"GO:0032989"	"cellular component morphogenesis"	720	50	33.82	"1.00000"
"GO:1902893"	"regulation of pri-miRNA transcription by..."	44	4	2.07	"1.00000"
"GO:0009451"	"RNA modification"	149	7	7	"1.00000"
"GO:0061919"	"process utilizing autophagic mechanism"	489	28	22.97	"1.00000"
"GO:0035890"	"exit from host"	32	2	1.5	"1.00000"
"GO:0104004"	"cellular response to environmental stimu..."	277	23	13.01	"1.00000"
"GO:0035891"	"exit from host cell"	32	2	1.5	"1.00000"
"GO:0000380"	"alternative mRNA splicing, via spliceoso..."	83	3	3.9	"1.00000"
"GO:0051926"	"negative regulation of calcium ion trans..."	42	2	1.97	"1.00000"
"GO:0090329"	"regulation of DNA-dependent DNA replicat..."	49	4	2.3	"1.00000"
"GO:0019319"	"hexose biosynthetic process"	74	7	3.48	"1.00000"
"GO:1901797"	"negative regulation of signal transducti..."	28	3	1.32	"1.00000"
"GO:0045860"	"positive regulation of protein kinase ac..."	452	32	21.23	"1.00000"
"GO:1901798"	"positive regulation of signal transducti..."	20	1	0.94	"1.00000"
"GO:0032924"	"activin receptor signaling pathway"	33	1	1.55	"1.00000"
"GO:0090311"	"regulation of protein deacetylation"	42	3	1.97	"1.00000"
"GO:0090312"	"positive regulation of protein deacetyla..."	19	2	0.89	"1.00000"
"GO:0090313"	"regulation of protein targeting to membr..."	33	1	1.55	"1.00000"
"GO:0000377"	"RNA splicing, via transesterification re..."	332	16	15.59	"1.00000"
"GO:0007600"	"sensory perception"	421	18	19.77	"1.00000"
"GO:0090316"	"positive regulation of intracellular pro..."	165	11	7.75	"1.00000"
"GO:0090317"	"negative regulation of intracellular pro..."	41	1	1.93	"1.00000"
"GO:1904659"	"glucose transmembrane transport"	77	3	3.62	"1.00000"
"GO:0045851"	"pH reduction"	51	3	2.4	"1.00000"
"GO:0090342"	"regulation of cell aging"	45	4	2.11	"1.00000"
"GO:0090343"	"positive regulation of cell aging"	12	1	0.56	"1.00000"
"GO:0090344"	"negative regulation of cell aging"	24	2	1.13	"1.00000"
"GO:0071900"	"regulation of protein serine/threonine k..."	443	26	20.81	"1.00000"
"GO:1903555"	"regulation of tumor necrosis factor supe..."	72	9	3.38	"1.00000"
"GO:0045859"	"regulation of protein kinase activity"	673	46	31.61	"1.00000"
"GO:1903556"	"negative regulation of tumor necrosis fa..."	32	6	1.5	"1.00000"
"GO:1903557"	"positive regulation of tumor necrosis fa..."	35	3	1.64	"1.00000"
"GO:0032941"	"secretion by tissue"	26	1	1.22	"1.00000"
"GO:0032943"	"mononuclear cell proliferation"	178	10	8.36	"1.00000"
"GO:0032944"	"regulation of mononuclear cell prolifera..."	139	8	6.53	"1.00000"
"GO:0032945"	"negative regulation of mononuclear cell ..."	47	3	2.21	"1.00000"
"GO:1903580"	"positive regulation of ATP metabolic pro..."	37	1	1.74	"1.00000"
"GO:0032946"	"positive regulation of mononuclear cell ..."	91	4	4.27	"1.00000"
"GO:0070482"	"response to oxygen levels"	341	26	16.02	"1.00000"
"GO:0090335"	"regulation of brown fat cell differentia..."	22	1	1.03	"1.00000"
"GO:0051937"	"catecholamine transport"	55	1	2.58	"1.00000"
"GO:1902850"	"microtubule cytoskeleton organization in..."	135	3	6.34	"1.00000"
"GO:0051938"	"L-glutamate import"	14	2	0.66	"1.00000"
"GO:0009410"	"response to xenobiotic stimulus"	81	2	3.8	"1.00000"
"GO:0035850"	"epithelial cell differentiation involved..."	39	8	1.83	"1.00000"
"GO:0061900"	"glial cell activation"	33	1	1.55	"1.00000"
"GO:1903573"	"negative regulation of response to endop..."	46	1	2.16	"1.00000"
"GO:1902882"	"regulation of response to oxidative stre..."	74	5	3.48	"1.00000"
"GO:1902883"	"negative regulation of response to oxida..."	40	3	1.88	"1.00000"
"GO:1902884"	"positive regulation of response to oxida..."	16	2	0.75	"1.00000"
"GO:1903578"	"regulation of ATP metabolic process"	104	3	4.88	"1.00000"
"GO:1903579"	"negative regulation of ATP metabolic pro..."	22	1	1.03	"1.00000"
"GO:2000677"	"regulation of transcription regulatory r..."	45	5	2.11	"1.00000"
"GO:0046513"	"ceramide biosynthetic process"	56	2	2.63	"1.00000"
"GO:0035883"	"enteroendocrine cell differentiation"	21	1	0.99	"1.00000"
"GO:0001960"	"negative regulation of cytokine-mediated..."	43	3	2.02	"1.00000"
"GO:1903522"	"regulation of blood circulation"	237	18	11.13	"1.00000"
"GO:1903524"	"positive regulation of blood circulation"	56	4	2.63	"1.00000"
"GO:0006692"	"prostanoid metabolic process"	39	4	1.83	"1.00000"
"GO:0006693"	"prostaglandin metabolic process"	39	4	1.83	"1.00000"
"GO:0016569"	"covalent chromatin modification"	428	24	20.1	"1.00000"
"GO:0006694"	"steroid biosynthetic process"	152	3	7.14	"1.00000"
"GO:0006695"	"cholesterol biosynthetic process"	64	2	3.01	"1.00000"
"GO:0035872"	"nucleotide-binding domain, leucine rich ..."	32	1	1.5	"1.00000"
"GO:0046545"	"development of primary female sexual cha..."	89	6	4.18	"1.00000"
"GO:0046546"	"development of primary male sexual chara..."	112	7	5.26	"1.00000"
"GO:1903510"	"mucopolysaccharide metabolic process"	98	9	4.6	"1.00000"
"GO:0090304"	"nucleic acid metabolic process"	4304	199	202.16	"1.00000"
"GO:0001956"	"positive regulation of neurotransmitter ..."	23	2	1.08	"1.00000"
"GO:1903513"	"endoplasmic reticulum to cytosol transpo..."	26	1	1.22	"1.00000"
"GO:1903514"	"release of sequestered calcium ion into ..."	26	2	1.22	"1.00000"
"GO:0060479"	"lung cell differentiation"	17	2	0.8	"1.00000"
"GO:0001959"	"regulation of cytokine-mediated signalin..."	132	5	6.2	"1.00000"
"GO:0016556"	"mRNA modification"	22	1	1.03	"1.00000"
"GO:0015865"	"purine nucleotide transport"	29	3	1.36	"1.00000"
"GO:0046530"	"photoreceptor cell differentiation"	51	6	2.4	"1.00000"
"GO:0035821"	"modulation of process of other organism"	85	6	3.99	"1.00000"
"GO:0015868"	"purine ribonucleotide transport"	28	3	1.32	"1.00000"
"GO:0060420"	"regulation of heart growth"	55	5	2.58	"1.00000"
"GO:0060421"	"positive regulation of heart growth"	31	3	1.46	"1.00000"
"GO:0045843"	"negative regulation of striated muscle t..."	46	6	2.16	"1.00000"
"GO:1903540"	"establishment of protein localization to..."	16	1	0.75	"1.00000"
"GO:0045844"	"positive regulation of striated muscle t..."	53	5	2.49	"1.00000"
"GO:0060429"	"epithelium development"	933	78	43.82	"1.00000"
"GO:0010390"	"histone monoubiquitination"	29	1	1.36	"1.00000"
"GO:0045833"	"negative regulation of lipid metabolic p..."	67	4	3.15	"1.00000"
"GO:1903530"	"regulation of secretion by cell"	496	25	23.3	"1.00000"
"GO:0016570"	"histone modification"	419	22	19.68	"1.00000"
"GO:0045834"	"positive regulation of lipid metabolic p..."	115	9	5.4	"1.00000"
"GO:1903531"	"negative regulation of secretion by cell"	119	5	5.59	"1.00000"
"GO:0016571"	"histone methylation"	121	5	5.68	"1.00000"
"GO:0060415"	"muscle tissue morphogenesis"	56	1	2.63	"1.00000"
"GO:1903532"	"positive regulation of secretion by cell"	237	14	11.13	"1.00000"
"GO:1903533"	"regulation of protein targeting"	75	2	3.52	"1.00000"
"GO:0045837"	"negative regulation of membrane potentia..."	13	1	0.61	"1.00000"
"GO:0001977"	"renal system process involved in regulat..."	11	3	0.52	"1.00000"
"GO:0016575"	"histone deacetylation"	75	3	3.52	"1.00000"
"GO:0045839"	"negative regulation of mitotic nuclear d..."	49	1	2.3	"1.00000"
"GO:0060419"	"heart growth"	75	7	3.52	"1.00000"
"GO:0016577"	"histone demethylation"	27	1	1.27	"1.00000"
"GO:1903539"	"protein localization to postsynaptic mem..."	41	4	1.93	"1.00000"
"GO:0006664"	"glycolipid metabolic process"	99	6	4.65	"1.00000"
"GO:0022904"	"respiratory electron transport chain"	96	8	4.51	"1.00000"
"GO:0120193"	"tight junction organization"	65	6	3.05	"1.00000"
"GO:0006650"	"glycerophospholipid metabolic process"	288	12	13.53	"1.00000"
"GO:0046503"	"glycerolipid catabolic process"	46	2	2.16	"1.00000"
"GO:0001910"	"regulation of leukocyte mediated cytotox..."	32	2	1.5	"1.00000"
"GO:0006658"	"phosphatidylserine metabolic process"	22	2	1.03	"1.00000"
"GO:0001919"	"regulation of receptor recycling"	22	2	1.03	"1.00000"
"GO:0006688"	"glycosphingolipid biosynthetic process"	22	2	1.03	"1.00000"
"GO:0001945"	"lymph vessel development"	22	1	1.03	"1.00000"
"GO:0009190"	"cyclic nucleotide biosynthetic process"	14	1	0.66	"1.00000"
"GO:0015813"	"L-glutamate transmembrane transport"	23	2	1.08	"1.00000"
"GO:0006672"	"ceramide metabolic process"	82	4	3.85	"1.00000"
"GO:1903509"	"liposaccharide metabolic process"	99	6	4.65	"1.00000"
"GO:0120161"	"regulation of cold-induced thermogenesis"	119	7	5.59	"1.00000"
"GO:0036507"	"protein demannosylation"	19	1	0.89	"1.00000"
"GO:0009199"	"ribonucleoside triphosphate metabolic pr..."	55	2	2.58	"1.00000"
"GO:0050435"	"amyloid-beta metabolic process"	45	4	2.11	"1.00000"
"GO:0030316"	"osteoclast differentiation"	71	5	3.33	"1.00000"
"GO:0001936"	"regulation of endothelial cell prolifera..."	107	5	5.03	"1.00000"
"GO:0015844"	"monoamine transport"	63	1	2.96	"1.00000"
"GO:0006623"	"protein targeting to vacuole"	40	3	1.88	"1.00000"
"GO:1902806"	"regulation of cell cycle G1/S phase tran..."	153	2	7.19	"1.00000"
"GO:1902807"	"negative regulation of cell cycle G1/S p..."	100	2	4.7	"1.00000"
"GO:0015849"	"organic acid transport"	274	19	12.87	"1.00000"
"GO:0060402"	"calcium ion transport into cytosol"	116	4	5.45	"1.00000"
"GO:1905314"	"semi-lunar valve development"	33	8	1.55	"1.00000"
"GO:0015833"	"peptide transport"	1757	89	82.53	"1.00000"
"GO:0099150"	"regulation of postsynaptic specializatio..."	13	2	0.61	"1.00000"
"GO:0045598"	"regulation of fat cell differentiation"	119	3	5.59	"1.00000"
"GO:0110150"	"negative regulation of biomineralization"	19	6	0.89	"1.00000"
"GO:0009161"	"ribonucleoside monophosphate metabolic p..."	46	4	2.16	"1.00000"
"GO:0110151"	"positive regulation of biomineralization"	40	3	1.88	"1.00000"
"GO:0006641"	"triglyceride metabolic process"	64	4	3.01	"1.00000"
"GO:0009163"	"nucleoside biosynthetic process"	34	1	1.6	"1.00000"
"GO:0009164"	"nucleoside catabolic process"	23	1	1.08	"1.00000"
"GO:0006643"	"membrane lipid metabolic process"	179	8	8.41	"1.00000"
"GO:0070199"	"establishment of protein localization to..."	22	1	1.03	"1.00000"
"GO:0009165"	"nucleotide biosynthetic process"	203	11	9.53	"1.00000"
"GO:0010324"	"membrane invagination"	54	3	2.54	"1.00000"
"GO:0009166"	"nucleotide catabolic process"	62	2	2.91	"1.00000"
"GO:0009167"	"purine ribonucleoside monophosphate meta..."	33	4	1.55	"1.00000"
"GO:0031952"	"regulation of protein autophosphorylatio..."	44	6	2.07	"1.00000"
"GO:1905330"	"regulation of morphogenesis of an epithe..."	165	13	7.75	"1.00000"
"GO:0001906"	"cell killing"	67	4	3.15	"1.00000"
"GO:0009150"	"purine ribonucleotide metabolic process"	314	18	14.75	"1.00000"
"GO:0001909"	"leukocyte mediated cytotoxicity"	51	2	2.4	"1.00000"
"GO:0006633"	"fatty acid biosynthetic process"	119	10	5.59	"1.00000"
"GO:0046660"	"female sex differentiation"	100	8	4.7	"1.00000"
"GO:0099172"	"presynapse organization"	51	5	2.4	"1.00000"
"GO:0046661"	"male sex differentiation"	131	7	6.15	"1.00000"
"GO:0009156"	"ribonucleoside monophosphate biosyntheti..."	30	2	1.41	"1.00000"
"GO:0099174"	"regulation of presynapse organization"	34	4	1.6	"1.00000"
"GO:0035592"	"establishment of protein localization to..."	345	25	16.2	"1.00000"
"GO:0006638"	"neutral lipid metabolic process"	89	6	4.18	"1.00000"
"GO:0060191"	"regulation of lipase activity"	70	4	3.29	"1.00000"
"GO:0006639"	"acylglycerol metabolic process"	89	6	4.18	"1.00000"
"GO:0099177"	"regulation of trans-synaptic signaling"	416	27	19.54	"1.00000"
"GO:0060193"	"positive regulation of lipase activity"	52	1	2.44	"1.00000"
"GO:0015800"	"acidic amino acid transport"	68	4	3.19	"1.00000"
"GO:1901890"	"positive regulation of cell junction ass..."	90	8	4.23	"1.00000"
"GO:0015804"	"neutral amino acid transport"	36	3	1.69	"1.00000"
"GO:0009185"	"ribonucleoside diphosphate metabolic pro..."	124	9	5.82	"1.00000"
"GO:0046651"	"lymphocyte proliferation"	176	10	8.27	"1.00000"
"GO:0015807"	"L-amino acid transport"	64	5	3.01	"1.00000"
"GO:0009187"	"cyclic nucleotide metabolic process"	31	1	1.46	"1.00000"
"GO:0021953"	"central nervous system neuron differenti..."	176	10	8.27	"1.00000"
"GO:0021955"	"central nervous system neuron axonogenes..."	36	1	1.69	"1.00000"
"GO:0070167"	"regulation of biomineral tissue developm..."	71	11	3.33	"1.00000"
"GO:0010332"	"response to gamma radiation"	50	4	2.35	"1.00000"
"GO:0099111"	"microtubule-based transport"	180	14	8.45	"1.00000"
"GO:0070169"	"positive regulation of biomineral tissue..."	40	3	1.88	"1.00000"
"GO:0095500"	"acetylcholine receptor signaling pathway"	24	3	1.13	"1.00000"
"GO:0046683"	"response to organophosphorus"	112	7	5.26	"1.00000"
"GO:0099116"	"tRNA 5'-end processing"	15	1	0.7	"1.00000"
"GO:0099118"	"microtubule-based protein transport"	64	4	3.01	"1.00000"
"GO:0021988"	"olfactory lobe development"	33	2	1.55	"1.00000"
"GO:0080171"	"lytic vacuole organization"	62	1	2.91	"1.00000"
"GO:0031929"	"TOR signaling"	104	5	4.88	"1.00000"
"GO:0019438"	"aromatic compound biosynthetic process"	3471	164	163.03	"1.00000"
"GO:0009123"	"nucleoside monophosphate metabolic proce..."	64	5	3.01	"1.00000"
"GO:0009124"	"nucleoside monophosphate biosynthetic pr..."	39	2	1.83	"1.00000"
"GO:0009126"	"purine nucleoside monophosphate metaboli..."	35	4	1.64	"1.00000"
"GO:0009127"	"purine nucleoside monophosphate biosynth..."	19	2	0.89	"1.00000"
"GO:0035567"	"non-canonical Wnt signaling pathway"	147	12	6.9	"1.00000"
"GO:0009110"	"vitamin biosynthetic process"	17	1	0.8	"1.00000"
"GO:1901861"	"regulation of muscle tissue development"	115	13	5.4	"1.00000"
"GO:0009112"	"nucleobase metabolic process"	31	3	1.46	"1.00000"
"GO:1901863"	"positive regulation of muscle tissue dev..."	54	5	2.54	"1.00000"
"GO:0046621"	"negative regulation of organ growth"	30	3	1.41	"1.00000"
"GO:0009116"	"nucleoside metabolic process"	85	4	3.99	"1.00000"
"GO:0046622"	"positive regulation of organ growth"	40	3	1.88	"1.00000"
"GO:0009117"	"nucleotide metabolic process"	422	21	19.82	"1.00000"
"GO:0110148"	"biomineralization"	123	15	5.78	"1.00000"
"GO:0009119"	"ribonucleoside metabolic process"	58	3	2.72	"1.00000"
"GO:0110149"	"regulation of biomineralization"	71	11	3.33	"1.00000"
"GO:1903670"	"regulation of sprouting angiogenesis"	60	4	2.82	"1.00000"
"GO:0045576"	"mast cell activation"	39	1	1.83	"1.00000"
"GO:0009141"	"nucleoside triphosphate metabolic proces..."	78	3	3.66	"1.00000"
"GO:0009144"	"purine nucleoside triphosphate metabolic..."	57	2	2.68	"1.00000"
"GO:0009145"	"purine nucleoside triphosphate biosynthe..."	38	2	1.78	"1.00000"
"GO:0019400"	"alditol metabolic process"	19	2	0.89	"1.00000"
"GO:1901880"	"negative regulation of protein depolymer..."	57	5	2.68	"1.00000"
"GO:0009132"	"nucleoside diphosphate metabolic process"	139	9	6.53	"1.00000"
"GO:0009135"	"purine nucleoside diphosphate metabolic ..."	121	9	5.68	"1.00000"
"GO:1901888"	"regulation of cell junction assembly"	178	20	8.36	"1.00000"
"GO:0046649"	"lymphocyte activation"	481	37	22.59	"1.00000"
"GO:0090407"	"organophosphate biosynthetic process"	485	22	22.78	"1.00000"
"GO:0046631"	"alpha-beta T cell activation"	95	4	4.46	"1.00000"
"GO:0044091"	"membrane biogenesis"	41	5	1.93	"1.00000"
"GO:0046633"	"alpha-beta T cell proliferation"	18	1	0.85	"1.00000"
"GO:0044093"	"positive regulation of molecular functio..."	1504	82	70.64	"1.00000"
"GO:0046634"	"regulation of alpha-beta T cell activati..."	61	2	2.87	"1.00000"
"GO:1901879"	"regulation of protein depolymerization"	73	6	3.43	"1.00000"
"GO:0046636"	"negative regulation of alpha-beta T cell..."	27	1	1.27	"1.00000"
"GO:1903649"	"regulation of cytoplasmic transport"	23	3	1.08	"1.00000"
"GO:0035510"	"DNA dealkylation"	28	2	1.32	"1.00000"
"GO:0060113"	"inner ear receptor cell differentiation"	47	1	2.21	"1.00000"
"GO:0060117"	"auditory receptor cell development"	16	1	0.75	"1.00000"
"GO:0009100"	"glycoprotein metabolic process"	358	23	16.82	"1.00000"
"GO:0009101"	"glycoprotein biosynthetic process"	298	20	14	"1.00000"
"GO:0060119"	"inner ear receptor cell development"	36	1	1.69	"1.00000"
"GO:0098926"	"postsynaptic signal transduction"	33	3	1.55	"1.00000"
"GO:1902547"	"regulation of cellular response to vascu..."	17	1	0.8	"1.00000"
"GO:0034097"	"response to cytokine"	882	49	41.43	"1.00000"
"GO:0060142"	"regulation of syncytium formation by pla..."	13	1	0.61	"1.00000"
"GO:0140253"	"cell-cell fusion"	35	4	1.64	"1.00000"
"GO:0060147"	"regulation of posttranscriptional gene s..."	84	4	3.95	"1.00000"
"GO:1902531"	"regulation of intracellular signal trans..."	1501	85	70.5	"1.00000"
"GO:0060148"	"positive regulation of posttranscription..."	24	1	1.13	"1.00000"
"GO:1902532"	"negative regulation of intracellular sig..."	437	20	20.53	"1.00000"
"GO:0060149"	"negative regulation of posttranscription..."	18	2	0.85	"1.00000"
"GO:1902533"	"positive regulation of intracellular sig..."	810	53	38.05	"1.00000"
"GO:0090199"	"regulation of release of cytochrome c fr..."	43	4	2.02	"1.00000"
"GO:0098916"	"anterograde trans-synaptic signaling"	635	43	29.83	"1.00000"
"GO:0044065"	"regulation of respiratory system process"	16	1	0.75	"1.00000"
"GO:0010463"	"mesenchymal cell proliferation"	37	2	1.74	"1.00000"
"GO:0010464"	"regulation of mesenchymal cell prolifera..."	29	2	1.36	"1.00000"
"GO:0010466"	"negative regulation of peptidase activit..."	156	15	7.33	"1.00000"
"GO:0010469"	"regulation of signaling receptor activit..."	144	13	6.76	"1.00000"
"GO:0098930"	"axonal transport"	58	6	2.72	"1.00000"
"GO:0010453"	"regulation of cell fate commitment"	21	2	0.99	"1.00000"
"GO:1905477"	"positive regulation of protein localizat..."	112	9	5.26	"1.00000"
"GO:0009299"	"mRNA transcription"	15	1	0.7	"1.00000"
"GO:0044085"	"cellular component biogenesis"	2711	143	127.34	"1.00000"
"GO:0044087"	"regulation of cellular component biogene..."	834	55	39.17	"1.00000"
"GO:0044089"	"positive regulation of cellular componen..."	462	32	21.7	"1.00000"
"GO:0120254"	"olefinic compound metabolic process"	85	6	3.99	"1.00000"
"GO:0090151"	"establishment of protein localization to..."	44	5	2.07	"1.00000"
"GO:0019184"	"nonribosomal peptide biosynthetic proces..."	16	1	0.75	"1.00000"
"GO:1901800"	"positive regulation of proteasomal prote..."	100	4	4.7	"1.00000"
"GO:0090181"	"regulation of cholesterol metabolic proc..."	56	2	2.63	"1.00000"
"GO:0090183"	"regulation of kidney development"	46	4	2.16	"1.00000"
"GO:0009260"	"ribonucleotide biosynthetic process"	142	9	6.67	"1.00000"
"GO:0009262"	"deoxyribonucleotide metabolic process"	34	2	1.6	"1.00000"
"GO:0090189"	"regulation of branching involved in uret..."	17	2	0.8	"1.00000"
"GO:0009263"	"deoxyribonucleotide biosynthetic process"	15	1	0.7	"1.00000"
"GO:0009264"	"deoxyribonucleotide catabolic process"	19	1	0.89	"1.00000"
"GO:0009266"	"response to temperature stimulus"	205	10	9.63	"1.00000"
"GO:0000154"	"rRNA modification"	35	1	1.64	"1.00000"
"GO:0090174"	"organelle membrane fusion"	99	4	4.65	"1.00000"
"GO:0090175"	"regulation of establishment of planar po..."	108	9	5.07	"1.00000"
"GO:0009250"	"glucan biosynthetic process"	40	2	1.88	"1.00000"
"GO:0090177"	"establishment of planar polarity involve..."	15	1	0.7	"1.00000"
"GO:1902692"	"regulation of neuroblast proliferation"	29	2	1.36	"1.00000"
"GO:0009251"	"glucan catabolic process"	20	1	0.94	"1.00000"
"GO:0090178"	"regulation of establishment of planar po..."	14	1	0.66	"1.00000"
"GO:0140238"	"presynaptic endocytosis"	60	8	2.82	"1.00000"
"GO:0140239"	"postsynaptic endocytosis"	18	4	0.85	"1.00000"
"GO:0044042"	"glucan metabolic process"	61	2	2.87	"1.00000"
"GO:0009259"	"ribonucleotide metabolic process"	329	18	15.45	"1.00000"
"GO:0060294"	"cilium movement involved in cell motilit..."	70	2	3.29	"1.00000"
"GO:0003094"	"glomerular filtration"	17	3	0.8	"1.00000"
"GO:0090114"	"COPII-coated vesicle budding"	70	3	3.29	"1.00000"
"GO:0070265"	"necrotic cell death"	42	1	1.97	"1.00000"
"GO:0014072"	"response to isoquinoline alkaloid"	29	2	1.36	"1.00000"
"GO:0014074"	"response to purine-containing compound"	123	7	5.78	"1.00000"
"GO:0034030"	"ribonucleoside bisphosphate biosynthetic..."	62	3	2.91	"1.00000"
"GO:0034032"	"purine nucleoside bisphosphate metabolic..."	108	5	5.07	"1.00000"
"GO:1902667"	"regulation of axon guidance"	44	4	2.07	"1.00000"
"GO:0034033"	"purine nucleoside bisphosphate biosynthe..."	62	3	2.91	"1.00000"
"GO:0060260"	"regulation of transcription initiation f..."	33	1	1.55	"1.00000"
"GO:0090130"	"tissue migration"	246	18	11.55	"1.00000"
"GO:0045682"	"regulation of epidermis development"	64	4	3.01	"1.00000"
"GO:0090132"	"epithelium migration"	244	18	11.46	"1.00000"
"GO:0014020"	"primary neural tube formation"	95	9	4.46	"1.00000"
"GO:0045685"	"regulation of glial cell differentiation"	62	1	2.91	"1.00000"
"GO:0045687"	"positive regulation of glial cell differ..."	38	1	1.78	"1.00000"
"GO:1902652"	"secondary alcohol metabolic process"	129	4	6.06	"1.00000"
"GO:0070286"	"axonemal dynein complex assembly"	26	2	1.22	"1.00000"
"GO:1902653"	"secondary alcohol biosynthetic process"	64	2	3.01	"1.00000"
"GO:1902656"	"calcium ion import into cytosol"	16	1	0.75	"1.00000"
"GO:1901564"	"organonitrogen compound metabolic proces..."	5433	271	255.19	"1.00000"
"GO:1901565"	"organonitrogen compound catabolic proces..."	1156	56	54.3	"1.00000"
"GO:0009218"	"pyrimidine ribonucleotide metabolic proc..."	23	1	1.08	"1.00000"
"GO:1901568"	"fatty acid derivative metabolic process"	117	9	5.5	"1.00000"
"GO:0044003"	"modulation by symbiont of host process"	32	3	1.5	"1.00000"
"GO:0009219"	"pyrimidine deoxyribonucleotide metabolic..."	18	1	0.85	"1.00000"
"GO:0060251"	"regulation of glial cell proliferation"	25	1	1.17	"1.00000"
"GO:0030195"	"negative regulation of blood coagulation"	35	1	1.64	"1.00000"
"GO:0060255"	"regulation of macromolecule metabolic pr..."	5184	269	243.49	"1.00000"
"GO:0018958"	"phenol-containing compound metabolic pro..."	84	5	3.95	"1.00000"
"GO:1902680"	"positive regulation of RNA biosynthetic ..."	1322	73	62.09	"1.00000"
"GO:0014013"	"regulation of gliogenesis"	98	2	4.6	"1.00000"
"GO:0014014"	"negative regulation of gliogenesis"	33	1	1.55	"1.00000"
"GO:1901550"	"regulation of endothelial cell developme..."	11	1	0.52	"1.00000"
"GO:1902686"	"mitochondrial outer membrane permeabiliz..."	54	6	2.54	"1.00000"
"GO:0045620"	"negative regulation of lymphocyte differ..."	40	1	1.88	"1.00000"
