"GO.ID"	"Term"	"Annotated"	"Significant"	"Expected"	"Statistics"
"GO:0045603"	"positive regulation of endothelial cell ..."	13	0	0.35	"1.00000"
"GO:0045604"	"regulation of epidermal cell differentia..."	44	0	1.18	"1.00000"
"GO:0045606"	"positive regulation of epidermal cell di..."	17	0	0.46	"1.00000"
"GO:0045616"	"regulation of keratinocyte differentiati..."	28	0	0.75	"1.00000"
"GO:0045618"	"positive regulation of keratinocyte diff..."	11	0	0.29	"1.00000"
"GO:0045620"	"negative regulation of lymphocyte differ..."	40	0	1.07	"1.00000"
"GO:0045622"	"regulation of T-helper cell differentiat..."	21	0	0.56	"1.00000"
"GO:0045623"	"negative regulation of T-helper cell dif..."	13	0	0.35	"1.00000"
"GO:0045624"	"positive regulation of T-helper cell dif..."	12	0	0.32	"1.00000"
"GO:0045654"	"positive regulation of megakaryocyte dif..."	10	0	0.27	"1.00000"
"GO:0045662"	"negative regulation of myoblast differen..."	18	0	0.48	"1.00000"
"GO:0045668"	"negative regulation of osteoblast differ..."	37	0	0.99	"1.00000"
"GO:0045683"	"negative regulation of epidermis develop..."	12	0	0.32	"1.00000"
"GO:0045684"	"positive regulation of epidermis develop..."	28	0	0.75	"1.00000"
"GO:0045717"	"negative regulation of fatty acid biosyn..."	13	0	0.35	"1.00000"
"GO:0045721"	"negative regulation of gluconeogenesis"	13	0	0.35	"1.00000"
"GO:0045722"	"positive regulation of gluconeogenesis"	12	0	0.32	"1.00000"
"GO:0045723"	"positive regulation of fatty acid biosyn..."	15	0	0.4	"1.00000"
"GO:0045725"	"positive regulation of glycogen biosynth..."	14	0	0.38	"1.00000"
"GO:0045742"	"positive regulation of epidermal growth ..."	26	0	0.7	"1.00000"
"GO:0045744"	"negative regulation of G protein-coupled..."	39	0	1.05	"1.00000"
"GO:0045745"	"positive regulation of G protein-coupled..."	18	0	0.48	"1.00000"
"GO:0045746"	"negative regulation of Notch signaling p..."	36	0	0.96	"1.00000"
"GO:0045761"	"regulation of adenylate cyclase activity"	26	0	0.7	"1.00000"
"GO:0045779"	"negative regulation of bone resorption"	13	0	0.35	"1.00000"
"GO:0045780"	"positive regulation of bone resorption"	16	0	0.43	"1.00000"
"GO:0045793"	"positive regulation of cell size"	10	0	0.27	"1.00000"
"GO:0045799"	"positive regulation of chromatin assembl..."	12	0	0.32	"1.00000"
"GO:0045807"	"positive regulation of endocytosis"	88	0	2.36	"1.00000"
"GO:0045821"	"positive regulation of glycolytic proces..."	21	0	0.56	"1.00000"
"GO:0045822"	"negative regulation of heart contraction"	19	0	0.51	"1.00000"
"GO:0045823"	"positive regulation of heart contraction"	34	0	0.91	"1.00000"
"GO:0045830"	"positive regulation of isotype switching"	18	0	0.48	"1.00000"
"GO:0045836"	"positive regulation of meiotic nuclear d..."	11	0	0.29	"1.00000"
"GO:0045837"	"negative regulation of membrane potentia..."	13	0	0.35	"1.00000"
"GO:0045838"	"positive regulation of membrane potentia..."	12	0	0.32	"1.00000"
"GO:0045840"	"positive regulation of mitotic nuclear d..."	46	0	1.23	"1.00000"
"GO:0045842"	"positive regulation of mitotic metaphase..."	13	0	0.35	"1.00000"
"GO:0045843"	"negative regulation of striated muscle t..."	46	0	1.23	"1.00000"
"GO:0045851"	"pH reduction"	51	0	1.37	"1.00000"
"GO:0045869"	"negative regulation of single stranded v..."	11	0	0.29	"1.00000"
"GO:0045880"	"positive regulation of smoothened signal..."	34	0	0.91	"1.00000"
"GO:0045898"	"regulation of RNA polymerase II transcri..."	12	0	0.32	"1.00000"
"GO:0045910"	"negative regulation of DNA recombination"	27	0	0.72	"1.00000"
"GO:0045911"	"positive regulation of DNA recombination"	32	0	0.86	"1.00000"
"GO:0045920"	"negative regulation of exocytosis"	25	0	0.67	"1.00000"
"GO:0045932"	"negative regulation of muscle contractio..."	20	0	0.54	"1.00000"
"GO:0045939"	"negative regulation of steroid metabolic..."	21	0	0.56	"1.00000"
"GO:0045943"	"positive regulation of transcription by ..."	20	0	0.54	"1.00000"
"GO:0045945"	"positive regulation of transcription by ..."	11	0	0.29	"1.00000"
"GO:0045956"	"positive regulation of calcium ion-depen..."	18	0	0.48	"1.00000"
"GO:0045974"	"regulation of translation, ncRNA-mediate..."	14	0	0.38	"1.00000"
"GO:0045986"	"negative regulation of smooth muscle con..."	14	0	0.38	"1.00000"
"GO:0045989"	"positive regulation of striated muscle c..."	13	0	0.35	"1.00000"
"GO:0045992"	"negative regulation of embryonic develop..."	25	0	0.67	"1.00000"
"GO:0046007"	"negative regulation of activated T cell ..."	12	0	0.32	"1.00000"
"GO:0046036"	"CTP metabolic process"	13	0	0.35	"1.00000"
"GO:0046037"	"GMP metabolic process"	13	0	0.35	"1.00000"
"GO:0046039"	"GTP metabolic process"	22	0	0.59	"1.00000"
"GO:0046040"	"IMP metabolic process"	10	0	0.27	"1.00000"
"GO:0046049"	"UMP metabolic process"	10	0	0.27	"1.00000"
"GO:0046051"	"UTP metabolic process"	10	0	0.27	"1.00000"
"GO:0046058"	"cAMP metabolic process"	20	0	0.54	"1.00000"
"GO:0046068"	"cGMP metabolic process"	10	0	0.27	"1.00000"
"GO:0046112"	"nucleobase biosynthetic process"	18	0	0.48	"1.00000"
"GO:0046134"	"pyrimidine nucleoside biosynthetic proce..."	13	0	0.35	"1.00000"
"GO:0046135"	"pyrimidine nucleoside catabolic process"	15	0	0.4	"1.00000"
"GO:0046148"	"pigment biosynthetic process"	54	0	1.45	"1.00000"
"GO:0046164"	"alcohol catabolic process"	39	0	1.05	"1.00000"
"GO:0046174"	"polyol catabolic process"	22	0	0.59	"1.00000"
"GO:0046184"	"aldehyde biosynthetic process"	13	0	0.35	"1.00000"
"GO:0046329"	"negative regulation of JNK cascade"	33	0	0.88	"1.00000"
"GO:0046337"	"phosphatidylethanolamine metabolic proce..."	17	0	0.46	"1.00000"
"GO:0046339"	"diacylglycerol metabolic process"	21	0	0.56	"1.00000"
"GO:0046341"	"CDP-diacylglycerol metabolic process"	12	0	0.32	"1.00000"
"GO:0046348"	"amino sugar catabolic process"	10	0	0.27	"1.00000"
"GO:0046349"	"amino sugar biosynthetic process"	13	0	0.35	"1.00000"
"GO:0046365"	"monosaccharide catabolic process"	60	0	1.61	"1.00000"
"GO:0046386"	"deoxyribose phosphate catabolic process"	20	0	0.54	"1.00000"
"GO:0046426"	"negative regulation of receptor signalin..."	20	0	0.54	"1.00000"
"GO:0046457"	"prostanoid biosynthetic process"	23	0	0.62	"1.00000"
"GO:0046459"	"short-chain fatty acid metabolic process"	13	0	0.35	"1.00000"
"GO:0046466"	"membrane lipid catabolic process"	31	0	0.83	"1.00000"
"GO:0046471"	"phosphatidylglycerol metabolic process"	24	0	0.64	"1.00000"
"GO:0046473"	"phosphatidic acid metabolic process"	37	0	0.99	"1.00000"
"GO:0046475"	"glycerophospholipid catabolic process"	22	0	0.59	"1.00000"
"GO:0046479"	"glycosphingolipid catabolic process"	13	0	0.35	"1.00000"
"GO:0046485"	"ether lipid metabolic process"	14	0	0.38	"1.00000"
"GO:0046501"	"protoporphyrinogen IX metabolic process"	10	0	0.27	"1.00000"
"GO:0046514"	"ceramide catabolic process"	18	0	0.48	"1.00000"
"GO:0046580"	"negative regulation of Ras protein signa..."	48	0	1.29	"1.00000"
"GO:0046596"	"regulation of viral entry into host cell"	27	0	0.72	"1.00000"
"GO:0046597"	"negative regulation of viral entry into ..."	12	0	0.32	"1.00000"
"GO:0046599"	"regulation of centriole replication"	22	0	0.59	"1.00000"
"GO:0046605"	"regulation of centrosome cycle"	57	0	1.53	"1.00000"
"GO:0046606"	"negative regulation of centrosome cycle"	14	0	0.38	"1.00000"
"GO:0046607"	"positive regulation of centrosome cycle"	11	0	0.29	"1.00000"
"GO:0046626"	"regulation of insulin receptor signaling..."	51	0	1.37	"1.00000"
"GO:0046627"	"negative regulation of insulin receptor ..."	25	0	0.67	"1.00000"
"GO:0046628"	"positive regulation of insulin receptor ..."	19	0	0.51	"1.00000"
"GO:0046633"	"alpha-beta T cell proliferation"	18	0	0.48	"1.00000"
"GO:0046634"	"regulation of alpha-beta T cell activati..."	61	0	1.63	"1.00000"
"GO:0046635"	"positive regulation of alpha-beta T cell..."	40	0	1.07	"1.00000"
"GO:0046636"	"negative regulation of alpha-beta T cell..."	27	0	0.72	"1.00000"
"GO:0046637"	"regulation of alpha-beta T cell differen..."	45	0	1.21	"1.00000"
"GO:0046638"	"positive regulation of alpha-beta T cell..."	34	0	0.91	"1.00000"
"GO:0046639"	"negative regulation of alpha-beta T cell..."	19	0	0.51	"1.00000"
"GO:0046640"	"regulation of alpha-beta T cell prolifer..."	17	0	0.46	"1.00000"
"GO:0046655"	"folic acid metabolic process"	17	0	0.46	"1.00000"
"GO:0046677"	"response to antibiotic"	43	0	1.15	"1.00000"
"GO:0046697"	"decidualization"	23	0	0.62	"1.00000"
"GO:0046717"	"acid secretion"	34	0	0.91	"1.00000"
"GO:0046755"	"viral budding"	26	0	0.7	"1.00000"
"GO:0046834"	"lipid phosphorylation"	67	0	1.8	"1.00000"
"GO:0046835"	"carbohydrate phosphorylation"	21	0	0.56	"1.00000"
"GO:0046838"	"phosphorylated carbohydrate dephosphoryl..."	15	0	0.4	"1.00000"
"GO:0046847"	"filopodium assembly"	52	0	1.39	"1.00000"
"GO:0046849"	"bone remodeling"	78	0	2.09	"1.00000"
"GO:0046850"	"regulation of bone remodeling"	42	0	1.13	"1.00000"
"GO:0046851"	"negative regulation of bone remodeling"	15	0	0.4	"1.00000"
"GO:0046852"	"positive regulation of bone remodeling"	16	0	0.43	"1.00000"
"GO:0046854"	"phosphatidylinositol phosphorylation"	52	0	1.39	"1.00000"
"GO:0046855"	"inositol phosphate dephosphorylation"	15	0	0.4	"1.00000"
"GO:0046887"	"positive regulation of hormone secretion"	95	0	2.55	"1.00000"
"GO:0046929"	"negative regulation of neurotransmitter ..."	10	0	0.27	"1.00000"
"GO:0046931"	"pore complex assembly"	19	0	0.51	"1.00000"
"GO:0046950"	"cellular ketone body metabolic process"	11	0	0.29	"1.00000"
"GO:0048009"	"insulin-like growth factor receptor sign..."	26	0	0.7	"1.00000"
"GO:0048012"	"hepatocyte growth factor receptor signal..."	14	0	0.38	"1.00000"
"GO:0048021"	"regulation of melanin biosynthetic proce..."	10	0	0.27	"1.00000"
"GO:0048025"	"negative regulation of mRNA splicing, vi..."	22	0	0.59	"1.00000"
"GO:0048026"	"positive regulation of mRNA splicing, vi..."	20	0	0.54	"1.00000"
"GO:0048048"	"embryonic eye morphogenesis"	33	0	0.88	"1.00000"
"GO:0048066"	"developmental pigmentation"	43	0	1.15	"1.00000"
"GO:0048070"	"regulation of developmental pigmentation"	13	0	0.35	"1.00000"
"GO:0048096"	"chromatin-mediated maintenance of transc..."	13	0	0.35	"1.00000"
"GO:0048102"	"autophagic cell death"	10	0	0.27	"1.00000"
"GO:0048143"	"astrocyte activation"	16	0	0.43	"1.00000"
"GO:0048147"	"negative regulation of fibroblast prolif..."	28	0	0.75	"1.00000"
"GO:0048148"	"behavioral response to cocaine"	11	0	0.29	"1.00000"
"GO:0048168"	"regulation of neuronal synaptic plastici..."	51	0	1.37	"1.00000"
"GO:0048169"	"regulation of long-term neuronal synapti..."	25	0	0.67	"1.00000"
"GO:0048172"	"regulation of short-term neuronal synapt..."	15	0	0.4	"1.00000"
"GO:0048240"	"sperm capacitation"	12	0	0.32	"1.00000"
"GO:0048243"	"norepinephrine secretion"	12	0	0.32	"1.00000"
"GO:0048259"	"regulation of receptor-mediated endocyto..."	89	0	2.38	"1.00000"
"GO:0048260"	"positive regulation of receptor-mediated..."	44	0	1.18	"1.00000"
"GO:0048261"	"negative regulation of receptor-mediated..."	22	0	0.59	"1.00000"
"GO:0048262"	"determination of dorsal/ventral asymmetr..."	10	0	0.27	"1.00000"
"GO:0048265"	"response to pain"	25	0	0.67	"1.00000"
"GO:0048266"	"behavioral response to pain"	11	0	0.29	"1.00000"
"GO:0048268"	"clathrin coat assembly"	17	0	0.46	"1.00000"
"GO:0048284"	"organelle fusion"	129	0	3.46	"1.00000"
"GO:0048286"	"lung alveolus development"	35	0	0.94	"1.00000"
"GO:0048305"	"immunoglobulin secretion"	12	0	0.32	"1.00000"
"GO:0048308"	"organelle inheritance"	15	0	0.4	"1.00000"
"GO:0048311"	"mitochondrion distribution"	15	0	0.4	"1.00000"
"GO:0048313"	"Golgi inheritance"	15	0	0.4	"1.00000"
"GO:0048332"	"mesoderm morphogenesis"	60	0	1.61	"1.00000"
"GO:0048333"	"mesodermal cell differentiation"	27	0	0.72	"1.00000"
"GO:0048339"	"paraxial mesoderm development"	16	0	0.43	"1.00000"
"GO:0048368"	"lateral mesoderm development"	11	0	0.29	"1.00000"
"GO:0048384"	"retinoic acid receptor signaling pathway"	31	0	0.83	"1.00000"
"GO:0048385"	"regulation of retinoic acid receptor sig..."	16	0	0.43	"1.00000"
"GO:0048483"	"autonomic nervous system development"	36	0	0.96	"1.00000"
"GO:0048484"	"enteric nervous system development"	10	0	0.27	"1.00000"
"GO:0048485"	"sympathetic nervous system development"	18	0	0.48	"1.00000"
"GO:0048486"	"parasympathetic nervous system developme..."	15	0	0.4	"1.00000"
"GO:0048488"	"synaptic vesicle endocytosis"	60	0	1.61	"1.00000"
"GO:0048505"	"regulation of timing of cell differentia..."	12	0	0.32	"1.00000"
"GO:0048515"	"spermatid differentiation"	100	0	2.68	"1.00000"
"GO:0048525"	"negative regulation of viral process"	76	0	2.04	"1.00000"
"GO:0048532"	"anatomical structure arrangement"	16	0	0.43	"1.00000"
"GO:0048538"	"thymus development"	38	0	1.02	"1.00000"
"GO:0048546"	"digestive tract morphogenesis"	35	0	0.94	"1.00000"
"GO:0048548"	"regulation of pinocytosis"	13	0	0.35	"1.00000"
"GO:0048557"	"embryonic digestive tract morphogenesis"	10	0	0.27	"1.00000"
"GO:0048566"	"embryonic digestive tract development"	22	0	0.59	"1.00000"
"GO:0048596"	"embryonic camera-type eye morphogenesis"	26	0	0.7	"1.00000"
"GO:0048599"	"oocyte development"	35	0	0.94	"1.00000"
"GO:0048635"	"negative regulation of muscle organ deve..."	47	0	1.26	"1.00000"
"GO:0048642"	"negative regulation of skeletal muscle t..."	10	0	0.27	"1.00000"
"GO:0048643"	"positive regulation of skeletal muscle t..."	16	0	0.43	"1.00000"
"GO:0048645"	"animal organ formation"	50	0	1.34	"1.00000"
"GO:0048663"	"neuron fate commitment"	52	0	1.39	"1.00000"
"GO:0048665"	"neuron fate specification"	24	0	0.64	"1.00000"
"GO:0048678"	"response to axon injury"	68	0	1.82	"1.00000"
"GO:0048679"	"regulation of axon regeneration"	25	0	0.67	"1.00000"
"GO:0048681"	"negative regulation of axon regeneration"	13	0	0.35	"1.00000"
"GO:0048713"	"regulation of oligodendrocyte differenti..."	36	0	0.96	"1.00000"
"GO:0048714"	"positive regulation of oligodendrocyte d..."	21	0	0.56	"1.00000"
"GO:0048715"	"negative regulation of oligodendrocyte d..."	12	0	0.32	"1.00000"
"GO:0048730"	"epidermis morphogenesis"	23	0	0.62	"1.00000"
"GO:0048741"	"skeletal muscle fiber development"	20	0	0.54	"1.00000"
"GO:0048755"	"branching morphogenesis of a nerve"	10	0	0.27	"1.00000"
"GO:0048757"	"pigment granule maturation"	10	0	0.27	"1.00000"
"GO:0048791"	"calcium ion-regulated exocytosis of neur..."	22	0	0.59	"1.00000"
"GO:0048799"	"animal organ maturation"	20	0	0.54	"1.00000"
"GO:0048806"	"genitalia development"	36	0	0.96	"1.00000"
"GO:0048820"	"hair follicle maturation"	15	0	0.4	"1.00000"
"GO:0048841"	"regulation of axon extension involved in..."	32	0	0.86	"1.00000"
"GO:0048843"	"negative regulation of axon extension in..."	26	0	0.7	"1.00000"
"GO:0048844"	"artery morphogenesis"	53	0	1.42	"1.00000"
"GO:0048846"	"axon extension involved in axon guidance"	37	0	0.99	"1.00000"
"GO:0048853"	"forebrain morphogenesis"	10	0	0.27	"1.00000"
"GO:0048854"	"brain morphogenesis"	32	0	0.86	"1.00000"
"GO:0048875"	"chemical homeostasis within a tissue"	10	0	0.27	"1.00000"
"GO:0050482"	"arachidonic acid secretion"	17	0	0.46	"1.00000"
"GO:0050663"	"cytokine secretion"	39	0	1.05	"1.00000"
"GO:0050667"	"homocysteine metabolic process"	10	0	0.27	"1.00000"
"GO:0050672"	"negative regulation of lymphocyte prolif..."	47	0	1.26	"1.00000"
"GO:0050679"	"positive regulation of epithelial cell p..."	160	0	4.29	"1.00000"
"GO:0050685"	"positive regulation of mRNA processing"	30	0	0.8	"1.00000"
"GO:0050687"	"negative regulation of defense response ..."	20	0	0.54	"1.00000"
"GO:0050688"	"regulation of defense response to virus"	56	0	1.5	"1.00000"
"GO:0050690"	"regulation of defense response to virus ..."	24	0	0.64	"1.00000"
"GO:0050691"	"regulation of defense response to virus ..."	26	0	0.7	"1.00000"
"GO:0050707"	"regulation of cytokine secretion"	32	0	0.86	"1.00000"
"GO:0050715"	"positive regulation of cytokine secretio..."	18	0	0.48	"1.00000"
"GO:0050732"	"negative regulation of peptidyl-tyrosine..."	45	0	1.21	"1.00000"
"GO:0050765"	"negative regulation of phagocytosis"	13	0	0.35	"1.00000"
"GO:0050766"	"positive regulation of phagocytosis"	41	0	1.1	"1.00000"
"GO:0050774"	"negative regulation of dendrite morphoge..."	15	0	0.4	"1.00000"
"GO:0050779"	"RNA destabilization"	33	0	0.88	"1.00000"
"GO:0050802"	"circadian sleep/wake cycle, sleep"	16	0	0.43	"1.00000"
"GO:0050832"	"defense response to fungus"	10	0	0.27	"1.00000"
"GO:0050858"	"negative regulation of antigen receptor-..."	22	0	0.59	"1.00000"
"GO:0050860"	"negative regulation of T cell receptor s..."	18	0	0.48	"1.00000"
"GO:0050868"	"negative regulation of T cell activation"	77	0	2.06	"1.00000"
"GO:0050869"	"negative regulation of B cell activation"	22	0	0.59	"1.00000"
"GO:0050872"	"white fat cell differentiation"	10	0	0.27	"1.00000"
"GO:0050885"	"neuromuscular process controlling balanc..."	43	0	1.15	"1.00000"
"GO:0050892"	"intestinal absorption"	22	0	0.59	"1.00000"
"GO:0050901"	"leukocyte tethering or rolling"	20	0	0.54	"1.00000"
"GO:0050907"	"detection of chemical stimulus involved ..."	38	0	1.02	"1.00000"
"GO:0050908"	"detection of light stimulus involved in ..."	15	0	0.4	"1.00000"
"GO:0050909"	"sensory perception of taste"	32	0	0.86	"1.00000"
"GO:0050911"	"detection of chemical stimulus involved ..."	18	0	0.48	"1.00000"
"GO:0050912"	"detection of chemical stimulus involved ..."	18	0	0.48	"1.00000"
"GO:0050913"	"sensory perception of bitter taste"	19	0	0.51	"1.00000"
"GO:0050918"	"positive chemotaxis"	47	0	1.26	"1.00000"
"GO:0050922"	"negative regulation of chemotaxis"	48	0	1.29	"1.00000"
"GO:0050926"	"regulation of positive chemotaxis"	20	0	0.54	"1.00000"
"GO:0050927"	"positive regulation of positive chemotax..."	19	0	0.51	"1.00000"
"GO:0050930"	"induction of positive chemotaxis"	10	0	0.27	"1.00000"
"GO:0050931"	"pigment cell differentiation"	34	0	0.91	"1.00000"
"GO:0050961"	"detection of temperature stimulus involv..."	18	0	0.48	"1.00000"
"GO:0050962"	"detection of light stimulus involved in ..."	15	0	0.4	"1.00000"
"GO:0050965"	"detection of temperature stimulus involv..."	16	0	0.43	"1.00000"
"GO:0051000"	"positive regulation of nitric-oxide synt..."	15	0	0.4	"1.00000"
"GO:0051004"	"regulation of lipoprotein lipase activit..."	13	0	0.35	"1.00000"
"GO:0051013"	"microtubule severing"	12	0	0.32	"1.00000"
"GO:0051014"	"actin filament severing"	14	0	0.38	"1.00000"
"GO:0051043"	"regulation of membrane protein ectodomai..."	18	0	0.48	"1.00000"
"GO:0051044"	"positive regulation of membrane protein ..."	11	0	0.29	"1.00000"
"GO:0051055"	"negative regulation of lipid biosyntheti..."	46	0	1.23	"1.00000"
"GO:0051058"	"negative regulation of small GTPase medi..."	54	0	1.45	"1.00000"
"GO:0051081"	"nuclear envelope disassembly"	16	0	0.43	"1.00000"
"GO:0051095"	"regulation of helicase activity"	12	0	0.32	"1.00000"
"GO:0051124"	"synaptic growth at neuromuscular junctio..."	10	0	0.27	"1.00000"
"GO:0051125"	"regulation of actin nucleation"	27	0	0.72	"1.00000"
"GO:0051127"	"positive regulation of actin nucleation"	16	0	0.43	"1.00000"
"GO:0051145"	"smooth muscle cell differentiation"	48	0	1.29	"1.00000"
"GO:0051148"	"negative regulation of muscle cell diffe..."	43	0	1.15	"1.00000"
"GO:0051150"	"regulation of smooth muscle cell differe..."	28	0	0.75	"1.00000"
"GO:0051151"	"negative regulation of smooth muscle cel..."	14	0	0.38	"1.00000"
"GO:0051152"	"positive regulation of smooth muscle cel..."	11	0	0.29	"1.00000"
"GO:0051154"	"negative regulation of striated muscle c..."	27	0	0.72	"1.00000"
"GO:0051180"	"vitamin transport"	28	0	0.75	"1.00000"
"GO:0051204"	"protein insertion into mitochondrial mem..."	40	0	1.07	"1.00000"
"GO:0051205"	"protein insertion into membrane"	54	0	1.45	"1.00000"
"GO:0051231"	"spindle elongation"	10	0	0.27	"1.00000"
"GO:0051250"	"negative regulation of lymphocyte activa..."	100	0	2.68	"1.00000"
"GO:0051255"	"spindle midzone assembly"	12	0	0.32	"1.00000"
"GO:0051290"	"protein heterotetramerization"	14	0	0.38	"1.00000"
"GO:0051291"	"protein heterooligomerization"	20	0	0.54	"1.00000"
"GO:0051298"	"centrosome duplication"	65	0	1.74	"1.00000"
"GO:0051299"	"centrosome separation"	14	0	0.38	"1.00000"
"GO:0051307"	"meiotic chromosome separation"	19	0	0.51	"1.00000"
"GO:0051315"	"attachment of mitotic spindle microtubul..."	15	0	0.4	"1.00000"
"GO:0051339"	"regulation of lyase activity"	39	0	1.05	"1.00000"
"GO:0051349"	"positive regulation of lyase activity"	18	0	0.48	"1.00000"
"GO:0051350"	"negative regulation of lyase activity"	20	0	0.54	"1.00000"
"GO:0051382"	"kinetochore assembly"	15	0	0.4	"1.00000"
"GO:0051383"	"kinetochore organization"	20	0	0.54	"1.00000"
"GO:0051386"	"regulation of neurotrophin TRK receptor ..."	12	0	0.32	"1.00000"
"GO:0051409"	"response to nitrosative stress"	10	0	0.27	"1.00000"
"GO:0051412"	"response to corticosterone"	17	0	0.46	"1.00000"
"GO:0051418"	"microtubule nucleation by microtubule or..."	10	0	0.27	"1.00000"
"GO:0051445"	"regulation of meiotic cell cycle"	39	0	1.05	"1.00000"
"GO:0051446"	"positive regulation of meiotic cell cycl..."	19	0	0.51	"1.00000"
"GO:0051447"	"negative regulation of meiotic cell cycl..."	12	0	0.32	"1.00000"
"GO:0051450"	"myoblast proliferation"	15	0	0.4	"1.00000"
"GO:0051451"	"myoblast migration"	12	0	0.32	"1.00000"
"GO:0051452"	"intracellular pH reduction"	49	0	1.31	"1.00000"
"GO:0051453"	"regulation of intracellular pH"	74	0	1.98	"1.00000"
"GO:0051481"	"negative regulation of cytosolic calcium..."	11	0	0.29	"1.00000"
"GO:0051489"	"regulation of filopodium assembly"	39	0	1.05	"1.00000"
"GO:0051491"	"positive regulation of filopodium assemb..."	26	0	0.7	"1.00000"
"GO:0051492"	"regulation of stress fiber assembly"	77	0	2.06	"1.00000"
"GO:0051496"	"positive regulation of stress fiber asse..."	45	0	1.21	"1.00000"
"GO:0051497"	"negative regulation of stress fiber asse..."	23	0	0.62	"1.00000"
"GO:0051546"	"keratinocyte migration"	15	0	0.4	"1.00000"
"GO:0051547"	"regulation of keratinocyte migration"	12	0	0.32	"1.00000"
"GO:0051549"	"positive regulation of keratinocyte migr..."	10	0	0.27	"1.00000"
"GO:0051560"	"mitochondrial calcium ion homeostasis"	23	0	0.62	"1.00000"
"GO:0051561"	"positive regulation of mitochondrial cal..."	11	0	0.29	"1.00000"
"GO:0051570"	"regulation of histone H3-K9 methylation"	21	0	0.56	"1.00000"
"GO:0051573"	"negative regulation of histone H3-K9 met..."	11	0	0.29	"1.00000"
"GO:0051580"	"regulation of neurotransmitter uptake"	15	0	0.4	"1.00000"
"GO:0051589"	"negative regulation of neurotransmitter ..."	13	0	0.35	"1.00000"
"GO:0051602"	"response to electrical stimulus"	31	0	0.83	"1.00000"
"GO:0051608"	"histamine transport"	12	0	0.32	"1.00000"
"GO:0051642"	"centrosome localization"	28	0	0.75	"1.00000"
"GO:0051645"	"Golgi localization"	13	0	0.35	"1.00000"
"GO:0051703"	"intraspecies interaction between organis..."	43	0	1.15	"1.00000"
"GO:0051764"	"actin crosslink formation"	13	0	0.35	"1.00000"
"GO:0051775"	"response to redox state"	12	0	0.32	"1.00000"
"GO:0051785"	"positive regulation of nuclear division"	57	0	1.53	"1.00000"
"GO:0051788"	"response to misfolded protein"	24	0	0.64	"1.00000"
"GO:0051791"	"medium-chain fatty acid metabolic proces..."	11	0	0.29	"1.00000"
"GO:0051797"	"regulation of hair follicle development"	17	0	0.46	"1.00000"
"GO:0051881"	"regulation of mitochondrial membrane pot..."	62	0	1.66	"1.00000"
"GO:0051882"	"mitochondrial depolarization"	20	0	0.54	"1.00000"
"GO:0051894"	"positive regulation of focal adhesion as..."	23	0	0.62	"1.00000"
"GO:0051895"	"negative regulation of focal adhesion as..."	16	0	0.43	"1.00000"
"GO:0051898"	"negative regulation of protein kinase B ..."	38	0	1.02	"1.00000"
"GO:0051900"	"regulation of mitochondrial depolarizati..."	19	0	0.51	"1.00000"
"GO:0051923"	"sulfation"	13	0	0.35	"1.00000"
"GO:0051938"	"L-glutamate import"	14	0	0.38	"1.00000"
"GO:0051954"	"positive regulation of amine transport"	31	0	0.83	"1.00000"
"GO:0051955"	"regulation of amino acid transport"	33	0	0.88	"1.00000"
"GO:0051956"	"negative regulation of amino acid transp..."	13	0	0.35	"1.00000"
"GO:0051957"	"positive regulation of amino acid transp..."	18	0	0.48	"1.00000"
"GO:0051968"	"positive regulation of synaptic transmis..."	30	0	0.8	"1.00000"
"GO:0051969"	"regulation of transmission of nerve impu..."	12	0	0.32	"1.00000"
"GO:0051974"	"negative regulation of telomerase activi..."	11	0	0.29	"1.00000"
"GO:0051988"	"regulation of attachment of spindle micr..."	13	0	0.35	"1.00000"
"GO:0052652"	"cyclic purine nucleotide metabolic proce..."	14	0	0.38	"1.00000"
"GO:0055003"	"cardiac myofibril assembly"	14	0	0.38	"1.00000"
"GO:0055008"	"cardiac muscle tissue morphogenesis"	48	0	1.29	"1.00000"
"GO:0055010"	"ventricular cardiac muscle tissue morpho..."	38	0	1.02	"1.00000"
"GO:0055012"	"ventricular cardiac muscle cell differen..."	14	0	0.38	"1.00000"
"GO:0055022"	"negative regulation of cardiac muscle ti..."	22	0	0.59	"1.00000"
"GO:0055026"	"negative regulation of cardiac muscle ti..."	31	0	0.83	"1.00000"
"GO:0055057"	"neuroblast division"	15	0	0.4	"1.00000"
"GO:0055064"	"chloride ion homeostasis"	11	0	0.29	"1.00000"
"GO:0055067"	"monovalent inorganic cation homeostasis"	124	0	3.32	"1.00000"
"GO:0055069"	"zinc ion homeostasis"	24	0	0.64	"1.00000"
"GO:0055070"	"copper ion homeostasis"	17	0	0.46	"1.00000"
"GO:0055075"	"potassium ion homeostasis"	22	0	0.59	"1.00000"
"GO:0055078"	"sodium ion homeostasis"	30	0	0.8	"1.00000"
"GO:0055083"	"monovalent inorganic anion homeostasis"	19	0	0.51	"1.00000"
"GO:0055089"	"fatty acid homeostasis"	13	0	0.35	"1.00000"
"GO:0055090"	"acylglycerol homeostasis"	19	0	0.51	"1.00000"
"GO:0055094"	"response to lipoprotein particle"	24	0	0.64	"1.00000"
"GO:0055119"	"relaxation of cardiac muscle"	16	0	0.43	"1.00000"
"GO:0060004"	"reflex"	15	0	0.4	"1.00000"
