"GO.ID"	"Term"	"Annotated"	"Significant"	"Expected"	"Statistics"
"GO:0042921"	"glucocorticoid receptor signaling pathwa..."	13	0	0.1	"1.00000"
"GO:0042983"	"amyloid precursor protein biosynthetic p..."	13	0	0.1	"1.00000"
"GO:0042984"	"regulation of amyloid precursor protein ..."	13	0	0.1	"1.00000"
"GO:0042994"	"cytoplasmic sequestering of transcriptio..."	15	0	0.12	"1.00000"
"GO:0043001"	"Golgi to plasma membrane protein transpo..."	37	0	0.28	"1.00000"
"GO:0043011"	"myeloid dendritic cell differentiation"	10	0	0.08	"1.00000"
"GO:0043029"	"T cell homeostasis"	26	0	0.2	"1.00000"
"GO:0043038"	"amino acid activation"	30	0	0.23	"1.00000"
"GO:0043039"	"tRNA aminoacylation"	29	0	0.22	"1.00000"
"GO:0043044"	"ATP-dependent chromatin remodeling"	67	0	0.51	"1.00000"
"GO:0043090"	"amino acid import"	34	0	0.26	"1.00000"
"GO:0043094"	"cellular metabolic compound salvage"	25	0	0.19	"1.00000"
"GO:0043101"	"purine-containing compound salvage"	13	0	0.1	"1.00000"
"GO:0043116"	"negative regulation of vascular permeabi..."	13	0	0.1	"1.00000"
"GO:0043124"	"negative regulation of I-kappaB kinase/N..."	38	0	0.29	"1.00000"
"GO:0043144"	"snoRNA processing"	12	0	0.09	"1.00000"
"GO:0043153"	"entrainment of circadian clock by photop..."	25	0	0.19	"1.00000"
"GO:0043161"	"proteasome-mediated ubiquitin-dependent ..."	387	0	2.97	"1.00000"
"GO:0043162"	"ubiquitin-dependent protein catabolic pr..."	23	0	0.18	"1.00000"
"GO:0043171"	"peptide catabolic process"	16	0	0.12	"1.00000"
"GO:0043173"	"nucleotide salvage"	10	0	0.08	"1.00000"
"GO:0043174"	"nucleoside salvage"	12	0	0.09	"1.00000"
"GO:0043217"	"myelin maintenance"	15	0	0.12	"1.00000"
"GO:0043243"	"positive regulation of protein-containin..."	28	0	0.21	"1.00000"
"GO:0043247"	"telomere maintenance in response to DNA ..."	13	0	0.1	"1.00000"
"GO:0043248"	"proteasome assembly"	12	0	0.09	"1.00000"
"GO:0043249"	"erythrocyte maturation"	10	0	0.08	"1.00000"
"GO:0043267"	"negative regulation of potassium ion tra..."	17	0	0.13	"1.00000"
"GO:0043276"	"anoikis"	30	0	0.23	"1.00000"
"GO:0043277"	"apoptotic cell clearance"	32	0	0.25	"1.00000"
"GO:0043278"	"response to morphine"	23	0	0.18	"1.00000"
"GO:0043280"	"positive regulation of cysteine-type end..."	95	0	0.73	"1.00000"
"GO:0043300"	"regulation of leukocyte degranulation"	22	0	0.17	"1.00000"
"GO:0043302"	"positive regulation of leukocyte degranu..."	12	0	0.09	"1.00000"
"GO:0043304"	"regulation of mast cell degranulation"	15	0	0.12	"1.00000"
"GO:0043330"	"response to exogenous dsRNA"	24	0	0.18	"1.00000"
"GO:0043331"	"response to dsRNA"	31	0	0.24	"1.00000"
"GO:0043367"	"CD4-positive, alpha-beta T cell differen..."	40	0	0.31	"1.00000"
"GO:0043370"	"regulation of CD4-positive, alpha-beta T..."	25	0	0.19	"1.00000"
"GO:0043371"	"negative regulation of CD4-positive, alp..."	14	0	0.11	"1.00000"
"GO:0043372"	"positive regulation of CD4-positive, alp..."	15	0	0.12	"1.00000"
"GO:0043388"	"positive regulation of DNA binding"	38	0	0.29	"1.00000"
"GO:0043392"	"negative regulation of DNA binding"	44	0	0.34	"1.00000"
"GO:0043401"	"steroid hormone mediated signaling pathw..."	108	0	0.83	"1.00000"
"GO:0043403"	"skeletal muscle tissue regeneration"	27	0	0.21	"1.00000"
"GO:0043413"	"macromolecule glycosylation"	195	0	1.5	"1.00000"
"GO:0043414"	"macromolecule methylation"	236	0	1.81	"1.00000"
"GO:0043433"	"negative regulation of DNA-binding trans..."	122	0	0.94	"1.00000"
"GO:0043462"	"regulation of ATPase activity"	61	0	0.47	"1.00000"
"GO:0043473"	"pigmentation"	75	0	0.58	"1.00000"
"GO:0043476"	"pigment accumulation"	12	0	0.09	"1.00000"
"GO:0043482"	"cellular pigment accumulation"	12	0	0.09	"1.00000"
"GO:0043485"	"endosome to pigment granule transport"	10	0	0.08	"1.00000"
"GO:0043486"	"histone exchange"	36	0	0.28	"1.00000"
"GO:0043487"	"regulation of RNA stability"	169	0	1.3	"1.00000"
"GO:0043488"	"regulation of mRNA stability"	162	0	1.24	"1.00000"
"GO:0043489"	"RNA stabilization"	39	0	0.3	"1.00000"
"GO:0043506"	"regulation of JUN kinase activity"	60	0	0.46	"1.00000"
"GO:0043507"	"positive regulation of JUN kinase activi..."	50	0	0.38	"1.00000"
"GO:0043508"	"negative regulation of JUN kinase activi..."	10	0	0.08	"1.00000"
"GO:0043517"	"positive regulation of DNA damage respon..."	12	0	0.09	"1.00000"
"GO:0043550"	"regulation of lipid kinase activity"	43	0	0.33	"1.00000"
"GO:0043551"	"regulation of phosphatidylinositol 3-kin..."	35	0	0.27	"1.00000"
"GO:0043552"	"positive regulation of phosphatidylinosi..."	19	0	0.15	"1.00000"
"GO:0043555"	"regulation of translation in response to..."	20	0	0.15	"1.00000"
"GO:0043558"	"regulation of translational initiation i..."	14	0	0.11	"1.00000"
"GO:0043562"	"cellular response to nitrogen levels"	11	0	0.08	"1.00000"
"GO:0043574"	"peroxisomal transport"	63	0	0.48	"1.00000"
"GO:0043576"	"regulation of respiratory gaseous exchan..."	18	0	0.14	"1.00000"
"GO:0043584"	"nose development"	13	0	0.1	"1.00000"
"GO:0043586"	"tongue development"	13	0	0.1	"1.00000"
"GO:0043588"	"skin development"	159	0	1.22	"1.00000"
"GO:0043616"	"keratinocyte proliferation"	28	0	0.21	"1.00000"
"GO:0043618"	"regulation of transcription from RNA pol..."	99	0	0.76	"1.00000"
"GO:0043619"	"regulation of transcription from RNA pol..."	10	0	0.08	"1.00000"
"GO:0043620"	"regulation of DNA-templated transcriptio..."	104	0	0.8	"1.00000"
"GO:0043627"	"response to estrogen"	52	0	0.4	"1.00000"
"GO:0043631"	"RNA polyadenylation"	41	0	0.31	"1.00000"
"GO:0043632"	"modification-dependent macromolecule cat..."	572	0	4.39	"1.00000"
"GO:0043647"	"inositol phosphate metabolic process"	55	0	0.42	"1.00000"
"GO:0043648"	"dicarboxylic acid metabolic process"	72	0	0.55	"1.00000"
"GO:0043649"	"dicarboxylic acid catabolic process"	15	0	0.12	"1.00000"
"GO:0043651"	"linoleic acid metabolic process"	12	0	0.09	"1.00000"
"GO:0043652"	"engulfment of apoptotic cell"	11	0	0.08	"1.00000"
"GO:0043900"	"regulation of multi-organism process"	42	0	0.32	"1.00000"
"GO:0043901"	"negative regulation of multi-organism pr..."	11	0	0.08	"1.00000"
"GO:0043902"	"positive regulation of multi-organism pr..."	27	0	0.21	"1.00000"
"GO:0043922"	"negative regulation by host of viral tra..."	11	0	0.08	"1.00000"
"GO:0043923"	"positive regulation by host of viral tra..."	16	0	0.12	"1.00000"
"GO:0043928"	"exonucleolytic catabolism of deadenylate..."	33	0	0.25	"1.00000"
"GO:0043949"	"regulation of cAMP-mediated signaling"	34	0	0.26	"1.00000"
"GO:0043951"	"negative regulation of cAMP-mediated sig..."	20	0	0.15	"1.00000"
"GO:0043966"	"histone H3 acetylation"	52	0	0.4	"1.00000"
"GO:0043967"	"histone H4 acetylation"	66	0	0.51	"1.00000"
"GO:0043968"	"histone H2A acetylation"	17	0	0.13	"1.00000"
"GO:0043970"	"histone H3-K9 acetylation"	10	0	0.08	"1.00000"
"GO:0043981"	"histone H4-K5 acetylation"	16	0	0.12	"1.00000"
"GO:0043982"	"histone H4-K8 acetylation"	16	0	0.12	"1.00000"
"GO:0043984"	"histone H4-K16 acetylation"	21	0	0.16	"1.00000"
"GO:0044003"	"modulation by symbiont of host process"	30	0	0.23	"1.00000"
"GO:0044030"	"regulation of DNA methylation"	16	0	0.12	"1.00000"
"GO:0044042"	"glucan metabolic process"	56	0	0.43	"1.00000"
"GO:0044058"	"regulation of digestive system process"	15	0	0.12	"1.00000"
"GO:0044060"	"regulation of endocrine process"	22	0	0.17	"1.00000"
"GO:0044062"	"regulation of excretion"	11	0	0.08	"1.00000"
"GO:0044065"	"regulation of respiratory system process"	13	0	0.1	"1.00000"
"GO:0044068"	"modulation by symbiont of host cellular ..."	22	0	0.17	"1.00000"
"GO:0044088"	"regulation of vacuole organization"	43	0	0.33	"1.00000"
"GO:0044090"	"positive regulation of vacuole organizat..."	11	0	0.08	"1.00000"
"GO:0044091"	"membrane biogenesis"	39	0	0.3	"1.00000"
"GO:0044106"	"cellular amine metabolic process"	96	0	0.74	"1.00000"
"GO:0044154"	"histone H3-K14 acetylation"	11	0	0.08	"1.00000"
"GO:0044247"	"cellular polysaccharide catabolic proces..."	19	0	0.15	"1.00000"
"GO:0044264"	"cellular polysaccharide metabolic proces..."	76	0	0.58	"1.00000"
"GO:0044275"	"cellular carbohydrate catabolic process"	33	0	0.25	"1.00000"
"GO:0044319"	"wound healing, spreading of cells"	25	0	0.19	"1.00000"
"GO:0044320"	"cellular response to leptin stimulus"	14	0	0.11	"1.00000"
"GO:0044321"	"response to leptin"	18	0	0.14	"1.00000"
"GO:0044331"	"cell-cell adhesion mediated by cadherin"	15	0	0.12	"1.00000"
"GO:0044342"	"type B pancreatic cell proliferation"	14	0	0.11	"1.00000"
"GO:0044346"	"fibroblast apoptotic process"	18	0	0.14	"1.00000"
"GO:0044380"	"protein localization to cytoskeleton"	53	0	0.41	"1.00000"
"GO:0044458"	"motile cilium assembly"	15	0	0.12	"1.00000"
"GO:0044539"	"long-chain fatty acid import into cell"	12	0	0.09	"1.00000"
"GO:0044550"	"secondary metabolite biosynthetic proces..."	14	0	0.11	"1.00000"
"GO:0044728"	"DNA methylation or demethylation"	63	0	0.48	"1.00000"
"GO:0044743"	"protein transmembrane import into intrac..."	33	0	0.25	"1.00000"
"GO:0044764"	"multi-organism cellular process"	13	0	0.1	"1.00000"
"GO:0044766"	"multi-organism transport"	60	0	0.46	"1.00000"
"GO:0044773"	"mitotic DNA damage checkpoint"	91	0	0.7	"1.00000"
"GO:0044774"	"mitotic DNA integrity checkpoint"	98	0	0.75	"1.00000"
"GO:0044782"	"cilium organization"	313	0	2.4	"1.00000"
"GO:0044783"	"G1 DNA damage checkpoint"	59	0	0.45	"1.00000"
"GO:0044784"	"metaphase/anaphase transition of cell cy..."	58	0	0.44	"1.00000"
"GO:0044786"	"cell cycle DNA replication"	62	0	0.48	"1.00000"
"GO:0044804"	"autophagy of nucleus"	13	0	0.1	"1.00000"
"GO:0044818"	"mitotic G2/M transition checkpoint"	27	0	0.21	"1.00000"
"GO:0044819"	"mitotic G1/S transition checkpoint"	58	0	0.44	"1.00000"
"GO:0044827"	"modulation by host of viral genome repli..."	14	0	0.11	"1.00000"
"GO:0044849"	"estrous cycle"	13	0	0.1	"1.00000"
"GO:0045005"	"DNA-dependent DNA replication maintenanc..."	38	0	0.29	"1.00000"
"GO:0045010"	"actin nucleation"	44	0	0.34	"1.00000"
"GO:0045022"	"early endosome to late endosome transpor..."	36	0	0.28	"1.00000"
"GO:0045023"	"G0 to G1 transition"	40	0	0.31	"1.00000"
"GO:0045056"	"transcytosis"	15	0	0.12	"1.00000"
"GO:0045063"	"T-helper 1 cell differentiation"	11	0	0.08	"1.00000"
"GO:0045066"	"regulatory T cell differentiation"	18	0	0.14	"1.00000"
"GO:0045069"	"regulation of viral genome replication"	79	0	0.61	"1.00000"
"GO:0045070"	"positive regulation of viral genome repl..."	33	0	0.25	"1.00000"
"GO:0045071"	"negative regulation of viral genome repl..."	45	0	0.35	"1.00000"
"GO:0045089"	"positive regulation of innate immune res..."	132	0	1.01	"1.00000"
"GO:0045091"	"regulation of single stranded viral RNA ..."	12	0	0.09	"1.00000"
"GO:0045103"	"intermediate filament-based process"	30	0	0.23	"1.00000"
"GO:0045104"	"intermediate filament cytoskeleton organ..."	29	0	0.22	"1.00000"
"GO:0045109"	"intermediate filament organization"	14	0	0.11	"1.00000"
"GO:0045116"	"protein neddylation"	14	0	0.11	"1.00000"
"GO:0045132"	"meiotic chromosome segregation"	56	0	0.43	"1.00000"
"GO:0045143"	"homologous chromosome segregation"	33	0	0.25	"1.00000"
"GO:0045176"	"apical protein localization"	12	0	0.09	"1.00000"
"GO:0045187"	"regulation of circadian sleep/wake cycle..."	10	0	0.08	"1.00000"
"GO:0045190"	"isotype switching"	32	0	0.25	"1.00000"
"GO:0045191"	"regulation of isotype switching"	22	0	0.17	"1.00000"
"GO:0045197"	"establishment or maintenance of epitheli..."	38	0	0.29	"1.00000"
"GO:0045198"	"establishment of epithelial cell apical/..."	11	0	0.08	"1.00000"
"GO:0045199"	"maintenance of epithelial cell apical/ba..."	11	0	0.08	"1.00000"
"GO:0045214"	"sarcomere organization"	24	0	0.18	"1.00000"
"GO:0045292"	"mRNA cis splicing, via spliceosome"	31	0	0.24	"1.00000"
"GO:0045324"	"late endosome to vacuole transport"	22	0	0.17	"1.00000"
"GO:0045445"	"myoblast differentiation"	59	0	0.45	"1.00000"
"GO:0045454"	"cell redox homeostasis"	42	0	0.32	"1.00000"
"GO:0045475"	"locomotor rhythm"	13	0	0.1	"1.00000"
"GO:0045494"	"photoreceptor cell maintenance"	28	0	0.21	"1.00000"
"GO:0045589"	"regulation of regulatory T cell differen..."	17	0	0.13	"1.00000"
"GO:0045599"	"negative regulation of fat cell differen..."	34	0	0.26	"1.00000"
"GO:0045601"	"regulation of endothelial cell different..."	25	0	0.19	"1.00000"
"GO:0045603"	"positive regulation of endothelial cell ..."	11	0	0.08	"1.00000"
"GO:0045604"	"regulation of epidermal cell differentia..."	37	0	0.28	"1.00000"
"GO:0045606"	"positive regulation of epidermal cell di..."	12	0	0.09	"1.00000"
"GO:0045616"	"regulation of keratinocyte differentiati..."	24	0	0.18	"1.00000"
"GO:0045622"	"regulation of T-helper cell differentiat..."	18	0	0.14	"1.00000"
"GO:0045623"	"negative regulation of T-helper cell dif..."	11	0	0.08	"1.00000"
"GO:0045624"	"positive regulation of T-helper cell dif..."	11	0	0.08	"1.00000"
"GO:0045638"	"negative regulation of myeloid cell diff..."	55	0	0.42	"1.00000"
"GO:0045646"	"regulation of erythrocyte differentiatio..."	39	0	0.3	"1.00000"
"GO:0045648"	"positive regulation of erythrocyte diffe..."	25	0	0.19	"1.00000"
"GO:0045649"	"regulation of macrophage differentiation"	14	0	0.11	"1.00000"
"GO:0045651"	"positive regulation of macrophage differ..."	12	0	0.09	"1.00000"
"GO:0045661"	"regulation of myoblast differentiation"	32	0	0.25	"1.00000"
"GO:0045662"	"negative regulation of myoblast differen..."	14	0	0.11	"1.00000"
"GO:0045663"	"positive regulation of myoblast differen..."	14	0	0.11	"1.00000"
"GO:0045668"	"negative regulation of osteoblast differ..."	33	0	0.25	"1.00000"
"GO:0045670"	"regulation of osteoclast differentiation"	39	0	0.3	"1.00000"
"GO:0045671"	"negative regulation of osteoclast differ..."	20	0	0.15	"1.00000"
"GO:0045672"	"positive regulation of osteoclast differ..."	12	0	0.09	"1.00000"
"GO:0045682"	"regulation of epidermis development"	54	0	0.41	"1.00000"
"GO:0045684"	"positive regulation of epidermis develop..."	21	0	0.16	"1.00000"
"GO:0045717"	"negative regulation of fatty acid biosyn..."	11	0	0.08	"1.00000"
"GO:0045721"	"negative regulation of gluconeogenesis"	12	0	0.09	"1.00000"
"GO:0045724"	"positive regulation of cilium assembly"	19	0	0.15	"1.00000"
"GO:0045725"	"positive regulation of glycogen biosynth..."	11	0	0.08	"1.00000"
"GO:0045730"	"respiratory burst"	14	0	0.11	"1.00000"
"GO:0045736"	"negative regulation of cyclin-dependent ..."	26	0	0.2	"1.00000"
"GO:0045737"	"positive regulation of cyclin-dependent ..."	26	0	0.2	"1.00000"
"GO:0045738"	"negative regulation of DNA repair"	28	0	0.21	"1.00000"
"GO:0045739"	"positive regulation of DNA repair"	53	0	0.41	"1.00000"
"GO:0045740"	"positive regulation of DNA replication"	37	0	0.28	"1.00000"
"GO:0045744"	"negative regulation of G protein-coupled..."	35	0	0.27	"1.00000"
"GO:0045745"	"positive regulation of G protein-coupled..."	13	0	0.1	"1.00000"
"GO:0045746"	"negative regulation of Notch signaling p..."	33	0	0.25	"1.00000"
"GO:0045747"	"positive regulation of Notch signaling p..."	40	0	0.31	"1.00000"
"GO:0045761"	"regulation of adenylate cyclase activity"	17	0	0.13	"1.00000"
"GO:0045777"	"positive regulation of blood pressure"	17	0	0.13	"1.00000"
"GO:0045780"	"positive regulation of bone resorption"	12	0	0.09	"1.00000"
"GO:0045799"	"positive regulation of chromatin assembl..."	11	0	0.08	"1.00000"
"GO:0045806"	"negative regulation of endocytosis"	34	0	0.26	"1.00000"
"GO:0045814"	"negative regulation of gene expression, ..."	54	0	0.41	"1.00000"
"GO:0045815"	"positive regulation of gene expression, ..."	45	0	0.35	"1.00000"
"GO:0045821"	"positive regulation of glycolytic proces..."	17	0	0.13	"1.00000"
"GO:0045822"	"negative regulation of heart contraction"	15	0	0.12	"1.00000"
"GO:0045823"	"positive regulation of heart contraction"	26	0	0.2	"1.00000"
"GO:0045824"	"negative regulation of innate immune res..."	35	0	0.27	"1.00000"
"GO:0045830"	"positive regulation of isotype switching"	15	0	0.12	"1.00000"
"GO:0045837"	"negative regulation of membrane potentia..."	13	0	0.1	"1.00000"
"GO:0045838"	"positive regulation of membrane potentia..."	12	0	0.09	"1.00000"
"GO:0045839"	"negative regulation of mitotic nuclear d..."	47	0	0.36	"1.00000"
"GO:0045840"	"positive regulation of mitotic nuclear d..."	40	0	0.31	"1.00000"
"GO:0045841"	"negative regulation of mitotic metaphase..."	36	0	0.28	"1.00000"
"GO:0045842"	"positive regulation of mitotic metaphase..."	13	0	0.1	"1.00000"
"GO:0045844"	"positive regulation of striated muscle t..."	44	0	0.34	"1.00000"
"GO:0045869"	"negative regulation of single stranded v..."	10	0	0.08	"1.00000"
"GO:0045880"	"positive regulation of smoothened signal..."	26	0	0.2	"1.00000"
"GO:0045898"	"regulation of RNA polymerase II transcri..."	12	0	0.09	"1.00000"
"GO:0045910"	"negative regulation of DNA recombination"	26	0	0.2	"1.00000"
"GO:0045911"	"positive regulation of DNA recombination"	29	0	0.22	"1.00000"
"GO:0045920"	"negative regulation of exocytosis"	21	0	0.16	"1.00000"
"GO:0045922"	"negative regulation of fatty acid metabo..."	21	0	0.16	"1.00000"
"GO:0045930"	"negative regulation of mitotic cell cycl..."	278	0	2.13	"1.00000"
"GO:0045932"	"negative regulation of muscle contractio..."	16	0	0.12	"1.00000"
"GO:0045945"	"positive regulation of transcription by ..."	11	0	0.08	"1.00000"
"GO:0045947"	"negative regulation of translational ini..."	17	0	0.13	"1.00000"
"GO:0045948"	"positive regulation of translational ini..."	24	0	0.18	"1.00000"
"GO:0045974"	"regulation of translation, ncRNA-mediate..."	14	0	0.11	"1.00000"
"GO:0045986"	"negative regulation of smooth muscle con..."	11	0	0.08	"1.00000"
"GO:0045989"	"positive regulation of striated muscle c..."	10	0	0.08	"1.00000"
"GO:0045992"	"negative regulation of embryonic develop..."	18	0	0.14	"1.00000"
"GO:0046006"	"regulation of activated T cell prolifera..."	22	0	0.17	"1.00000"
"GO:0046033"	"AMP metabolic process"	11	0	0.08	"1.00000"
"GO:0046036"	"CTP metabolic process"	13	0	0.1	"1.00000"
"GO:0046037"	"GMP metabolic process"	13	0	0.1	"1.00000"
"GO:0046039"	"GTP metabolic process"	20	0	0.15	"1.00000"
"GO:0046051"	"UTP metabolic process"	10	0	0.08	"1.00000"
"GO:0046058"	"cAMP metabolic process"	18	0	0.14	"1.00000"
"GO:0046112"	"nucleobase biosynthetic process"	18	0	0.14	"1.00000"
"GO:0046128"	"purine ribonucleoside metabolic process"	47	0	0.36	"1.00000"
"GO:0046129"	"purine ribonucleoside biosynthetic proce..."	21	0	0.16	"1.00000"
"GO:0046134"	"pyrimidine nucleoside biosynthetic proce..."	11	0	0.08	"1.00000"
"GO:0046135"	"pyrimidine nucleoside catabolic process"	11	0	0.08	"1.00000"
"GO:0046148"	"pigment biosynthetic process"	45	0	0.35	"1.00000"
"GO:0046173"	"polyol biosynthetic process"	48	0	0.37	"1.00000"
"GO:0046174"	"polyol catabolic process"	22	0	0.17	"1.00000"
"GO:0046189"	"phenol-containing compound biosynthetic ..."	24	0	0.18	"1.00000"
"GO:0046322"	"negative regulation of fatty acid oxidat..."	10	0	0.08	"1.00000"
"GO:0046323"	"glucose import"	52	0	0.4	"1.00000"
"GO:0046324"	"regulation of glucose import"	42	0	0.32	"1.00000"
"GO:0046326"	"positive regulation of glucose import"	29	0	0.22	"1.00000"
"GO:0046328"	"regulation of JNK cascade"	130	0	1	"1.00000"
"GO:0046329"	"negative regulation of JNK cascade"	27	0	0.21	"1.00000"
"GO:0046330"	"positive regulation of JNK cascade"	95	0	0.73	"1.00000"
"GO:0046337"	"phosphatidylethanolamine metabolic proce..."	16	0	0.12	"1.00000"
"GO:0046339"	"diacylglycerol metabolic process"	18	0	0.14	"1.00000"
"GO:0046341"	"CDP-diacylglycerol metabolic process"	10	0	0.08	"1.00000"
"GO:0046349"	"amino sugar biosynthetic process"	13	0	0.1	"1.00000"
"GO:0046365"	"monosaccharide catabolic process"	48	0	0.37	"1.00000"
"GO:0046385"	"deoxyribose phosphate biosynthetic proce..."	12	0	0.09	"1.00000"
"GO:0046386"	"deoxyribose phosphate catabolic process"	20	0	0.15	"1.00000"
"GO:0046425"	"regulation of receptor signaling pathway..."	61	0	0.47	"1.00000"
"GO:0046426"	"negative regulation of receptor signalin..."	19	0	0.15	"1.00000"
"GO:0046427"	"positive regulation of receptor signalin..."	37	0	0.28	"1.00000"
"GO:0046434"	"organophosphate catabolic process"	111	0	0.85	"1.00000"
"GO:0046459"	"short-chain fatty acid metabolic process"	12	0	0.09	"1.00000"
"GO:0046466"	"membrane lipid catabolic process"	30	0	0.23	"1.00000"
"GO:0046467"	"membrane lipid biosynthetic process"	110	0	0.84	"1.00000"
"GO:0046470"	"phosphatidylcholine metabolic process"	56	0	0.43	"1.00000"
"GO:0046471"	"phosphatidylglycerol metabolic process"	24	0	0.18	"1.00000"
"GO:0046473"	"phosphatidic acid metabolic process"	35	0	0.27	"1.00000"
"GO:0046474"	"glycerophospholipid biosynthetic process"	187	0	1.43	"1.00000"
"GO:0046475"	"glycerophospholipid catabolic process"	21	0	0.16	"1.00000"
"GO:0046479"	"glycosphingolipid catabolic process"	13	0	0.1	"1.00000"
"GO:0046485"	"ether lipid metabolic process"	14	0	0.11	"1.00000"
"GO:0046488"	"phosphatidylinositol metabolic process"	148	0	1.14	"1.00000"
"GO:0046496"	"nicotinamide nucleotide metabolic proces..."	20	0	0.15	"1.00000"
"GO:0046500"	"S-adenosylmethionine metabolic process"	14	0	0.11	"1.00000"
"GO:0046501"	"protoporphyrinogen IX metabolic process"	10	0	0.08	"1.00000"
"GO:0046512"	"sphingosine biosynthetic process"	12	0	0.09	"1.00000"
"GO:0046513"	"ceramide biosynthetic process"	51	0	0.39	"1.00000"
"GO:0046514"	"ceramide catabolic process"	18	0	0.14	"1.00000"
"GO:0046519"	"sphingoid metabolic process"	14	0	0.11	"1.00000"
"GO:0046520"	"sphingoid biosynthetic process"	12	0	0.09	"1.00000"
"GO:0046530"	"photoreceptor cell differentiation"	43	0	0.33	"1.00000"
"GO:0046579"	"positive regulation of Ras protein signa..."	44	0	0.34	"1.00000"
"GO:0046580"	"negative regulation of Ras protein signa..."	45	0	0.35	"1.00000"
"GO:0046597"	"negative regulation of viral entry into ..."	11	0	0.08	"1.00000"
"GO:0046599"	"regulation of centriole replication"	22	0	0.17	"1.00000"
"GO:0046605"	"regulation of centrosome cycle"	54	0	0.41	"1.00000"
"GO:0046606"	"negative regulation of centrosome cycle"	14	0	0.11	"1.00000"
"GO:0046607"	"positive regulation of centrosome cycle"	11	0	0.08	"1.00000"
"GO:0046620"	"regulation of organ growth"	71	0	0.54	"1.00000"
"GO:0046621"	"negative regulation of organ growth"	29	0	0.22	"1.00000"
"GO:0046622"	"positive regulation of organ growth"	33	0	0.25	"1.00000"
"GO:0046626"	"regulation of insulin receptor signaling..."	45	0	0.35	"1.00000"
"GO:0046627"	"negative regulation of insulin receptor ..."	23	0	0.18	"1.00000"
"GO:0046628"	"positive regulation of insulin receptor ..."	17	0	0.13	"1.00000"
"GO:0046631"	"alpha-beta T cell activation"	71	0	0.54	"1.00000"
"GO:0046632"	"alpha-beta T cell differentiation"	58	0	0.44	"1.00000"
"GO:0046633"	"alpha-beta T cell proliferation"	14	0	0.11	"1.00000"
"GO:0046634"	"regulation of alpha-beta T cell activati..."	46	0	0.35	"1.00000"
"GO:0046635"	"positive regulation of alpha-beta T cell..."	29	0	0.22	"1.00000"
"GO:0046636"	"negative regulation of alpha-beta T cell..."	22	0	0.17	"1.00000"
"GO:0046637"	"regulation of alpha-beta T cell differen..."	36	0	0.28	"1.00000"
"GO:0046638"	"positive regulation of alpha-beta T cell..."	27	0	0.21	"1.00000"
"GO:0046639"	"negative regulation of alpha-beta T cell..."	16	0	0.12	"1.00000"
"GO:0046640"	"regulation of alpha-beta T cell prolifer..."	13	0	0.1	"1.00000"
"GO:0046653"	"tetrahydrofolate metabolic process"	15	0	0.12	"1.00000"
"GO:0046655"	"folic acid metabolic process"	16	0	0.12	"1.00000"
"GO:0046676"	"negative regulation of insulin secretion"	26	0	0.2	"1.00000"
"GO:0046683"	"response to organophosphorus"	88	0	0.68	"1.00000"
"GO:0046686"	"response to cadmium ion"	43	0	0.33	"1.00000"
"GO:0046697"	"decidualization"	20	0	0.15	"1.00000"
"GO:0046717"	"acid secretion"	26	0	0.2	"1.00000"
"GO:0046755"	"viral budding"	25	0	0.19	"1.00000"
"GO:0046777"	"protein autophosphorylation"	188	0	1.44	"1.00000"
"GO:0046782"	"regulation of viral transcription"	59	0	0.45	"1.00000"
"GO:0046785"	"microtubule polymerization"	67	0	0.51	"1.00000"
"GO:0046794"	"transport of virus"	58	0	0.44	"1.00000"
"GO:0046822"	"regulation of nucleocytoplasmic transpor..."	95	0	0.73	"1.00000"
"GO:0046823"	"negative regulation of nucleocytoplasmic..."	17	0	0.13	"1.00000"
"GO:0046824"	"positive regulation of nucleocytoplasmic..."	57	0	0.44	"1.00000"
"GO:0046825"	"regulation of protein export from nucleu..."	39	0	0.3	"1.00000"
"GO:0046827"	"positive regulation of protein export fr..."	19	0	0.15	"1.00000"
"GO:0046831"	"regulation of RNA export from nucleus"	16	0	0.12	"1.00000"
"GO:0046834"	"lipid phosphorylation"	61	0	0.47	"1.00000"
"GO:0046835"	"carbohydrate phosphorylation"	19	0	0.15	"1.00000"
"GO:0046838"	"phosphorylated carbohydrate dephosphoryl..."	15	0	0.12	"1.00000"
"GO:0046839"	"phospholipid dephosphorylation"	28	0	0.21	"1.00000"
"GO:0046852"	"positive regulation of bone remodeling"	12	0	0.09	"1.00000"
"GO:0046854"	"phosphatidylinositol phosphorylation"	49	0	0.38	"1.00000"
"GO:0046855"	"inositol phosphate dephosphorylation"	15	0	0.12	"1.00000"
"GO:0046856"	"phosphatidylinositol dephosphorylation"	26	0	0.2	"1.00000"
"GO:0046888"	"negative regulation of hormone secretion"	40	0	0.31	"1.00000"
"GO:0046902"	"regulation of mitochondrial membrane per..."	64	0	0.49	"1.00000"
"GO:0046916"	"cellular transition metal ion homeostasi..."	74	0	0.57	"1.00000"
"GO:0046931"	"pore complex assembly"	19	0	0.15	"1.00000"
"GO:0046940"	"nucleoside monophosphate phosphorylation"	13	0	0.1	"1.00000"
"GO:0046949"	"fatty-acyl-CoA biosynthetic process"	25	0	0.19	"1.00000"
"GO:0047496"	"vesicle transport along microtubule"	46	0	0.35	"1.00000"
"GO:0047497"	"mitochondrion transport along microtubul..."	22	0	0.17	"1.00000"
